ID,OLT,Hora,F/S/P,ONT ID,MAC,S/N,RX (dBm),TX (dBm),Status,Primária,Secundária,Porta Sec.,Descrição OLT,Mudanças
9218,95,2025-05-27 08:38:54.717931,0/3/8,0,88:66:39:86:D5:06,4857544386D50595,-10.62,2.32,online,8F96,8F96-S1,1,8F96S1 P1,Não
9217,95,2025-05-27 08:38:52.150905,0/3/7,0,38:EB:47:91:9F:54,48575443D820EDA3,-21.48,2.29,online,8F95,8F95-S4,1,8F95S4 P1,Não
9216,95,2025-05-27 08:38:50.190918,0/3/6,2,B4:09:31:4A:66:58,485754432E37AF30,-22.67,2.02,online,8F94,8F94-S1,3,8F94S1 P3,Não
9215,95,2025-05-27 08:38:48.960338,0/3/6,1,C0:BF:C0:7A:76:8C,4857544305AA7D9A,-22.92,2.05,online,8F94,8F94-S1,2,8F94S1 P2,Não
9214,95,2025-05-27 08:38:47.715626,0/3/6,0,N/A,48575443D185A593,N/A,N/A,offline,8F94,8F94-S1,1,8F94S1 P1,Não
9213,95,2025-05-27 08:38:46.685507,0/3/5,1,N/A,48575443444A59A7,N/A,N/A,offline,A8F81,A8F81-S1,2,A8F81S1 P2,Não
9212,95,2025-05-27 08:38:46.442952,0/3/5,0,28:A6:DB:7D:33:CF,48575443B96C2E9A,-19.5,2.35,online,8F81,8F81-S1,1,8F81S1 P1,Não
9211,95,2025-05-27 08:38:43.912304,0/3/4,3,7C:C3:85:4E:63:30,485754434E632F9E,-22.14,2.42,online,A8F85,A8F85-S5,5,A8F85S5 P5,Não
9210,95,2025-05-27 08:38:42.670439,0/3/4,2,CC:64:A6:24:4F:85,485754438CBABEBB,-21.3,2.24,online,8F85,8F85-S5,3,8F85S5 P3,Não
9209,95,2025-05-27 08:38:41.437125,0/3/4,1,18:DE:D7:99:EF:05,4857544399EF048A,-21.02,1.97,online,8F85,8F85-S5,4,8F85S5 P4,Não
9208,95,2025-05-27 08:38:39.476210,0/3/3,1,N/A,48575443E6BC759A,N/A,N/A,offline,8F74,8F74-S2,2,8F74S2 P2,Não
9207,95,2025-05-27 08:38:39.243418,0/3/3,0,5C:E7:47:C7:46:07,48575443A65360AB,-20.22,2.23,online,8F74,8F74-S2,3,8F74S2 P3,Não
9206,95,2025-05-27 08:38:37.275521,0/3/2,3,7C:D9:A0:52:50:B8,485754438D5C30A4,-26.19,2.27,online,A8F93,A8F93-S8,3,A8F93S8 P3,Não
9205,95,2025-05-27 08:38:36.041957,0/3/2,2,58:F9:87:CB:B3:C8,48575443542D8F9C,-25.85,1.97,online,8F93,8F93-S8,2,8F93S8 P2,Não
9204,95,2025-05-27 08:38:34.803086,0/3/2,1,N/A,48575443E769EA9D,N/A,N/A,offline,8F93,8F93-S2,2,8F93S2 P2,Não
9203,95,2025-05-27 08:38:34.579661,0/3/2,0,A0:8C:F8:EE:5D:DB,48575443EE5DDA93,-26.19,2.0,online,8F93,8F93-S8,1,8F93S8 P1,Não
9202,95,2025-05-27 08:38:26.916468,0/3/0,2,08:C0:21:8A:ED:81,485754431E0A4B3C,-21.13,2.34,online,8F91,8F91-S4,3,8F91S4 P3,Não
9201,95,2025-05-27 08:38:25.689244,0/3/0,1,N/A,4857544313966E9E,N/A,N/A,offline,A8F91,A8F91-S4,2,A8F91S4 P2,Não
9200,95,2025-05-27 08:38:25.464019,0/3/0,0,A0:8C:F8:26:CE:36,4857544326CE3593,-20.65,2.19,online,8F91,8F91-S7,1,8F91S7 P1,Não
9199,95,2025-05-27 08:38:23.498378,0/2/15,2,N/A,48575443DB572BA3,N/A,N/A,offline,A7F13,A7F13-S8,1,A7F13S8 P1,Não
9198,95,2025-05-27 08:38:23.265472,0/2/15,1,38:EB:47:92:1B:4F,48575443D82838A3,-25.23,2.34,online,A7F13,A7F13-S2,2,A7F13S2 P2,Não
9197,95,2025-05-27 08:38:22.037535,0/2/15,0,7C:C3:85:51:BD:96,48575443377C909A,-26.38,1.93,online,A7F13,A7F13-S2,1,A7F13S2 P1,Não
9196,95,2025-05-27 08:38:20.081077,0/2/14,0,7C:C3:85:1F:D3:66,485754431FD3659E,-22.59,2.08,online,8F711,8F711-S8,2,8F711S8 P2,Não
9195,95,2025-05-27 08:38:18.106049,0/2/13,4,N/A,48575443FFAB66A6,N/A,N/A,offline,8F84,8F84-S4,5,8F84S4 P5,Não
9194,95,2025-05-27 08:38:17.855929,0/2/13,2,N/A,48575443C1B5079C,N/A,N/A,offline,8F84,8F84-S4,3,8F84S4 P3,Não
9193,95,2025-05-27 08:38:17.615843,0/2/13,1,20:3D:B2:18:4A:05,48575443184A0481,-22.36,2.13,online,A8F84,A8F84-S8,1,A8F84S8 P1,Não
9192,95,2025-05-27 08:38:16.380202,0/2/13,0,C8:8D:83:86:1A:6A,48575443861A699A,-21.74,2.21,online,A8F84,A8F84-S4,1,A8F84S4 P1,Não
9191,95,2025-05-27 08:38:14.401945,0/2/12,2,9C:74:1A:80:5C:BF,48575443E736F49E,-24.31,2.35,online,8F78,8F78-S1,15,8F78S1 P15,Não
9190,95,2025-05-27 08:38:13.157579,0/2/12,1,9C:7D:A3:8D:E8:64,485754438DE86387,-30.45,2.19,online,A8F78,A8F78-S1,2,A8F78S1 P2,Não
9189,95,2025-05-27 08:38:11.924327,0/2/12,0,B4:FB:F9:D3:A6:6A,485754431A82543C,-23.76,2.19,online,A8F78,A8F78-S1,1,A8F78S1 P1,Não
9188,95,2025-05-27 08:38:09.961639,0/2/11,3,38:EB:47:E0:5B:0B,48575443DB5470A3,-21.36,2.18,online,A8F710,A8F710-S6,1,A8F710S6 P1,Não
9187,95,2025-05-27 08:38:08.731136,0/2/11,1,64:13:AB:8D:0A:73,48575443F6D246AB,-27.21,2.26,online,8F710,8F710-S7,5,8F710S7 P5,Não
9186,95,2025-05-27 08:38:07.487655,0/2/11,0,D4:B1:10:46:AE:D6,485754432E22C8E0,-26.57,2.01,online,8F710,8F710-S7,3,8F710S7 P3,Não
9185,95,2025-05-27 08:37:59.798606,0/2/9,6,D0:EF:C1:61:A3:7A,4857544332EF659D,-24.95,2.39,online,8F88,8F88-S8,13,8F88S8 P13,Não
9184,95,2025-05-27 08:37:58.565673,0/2/9,2,C8:8D:83:AC:BC:B6,48575443ACBCB59A,-30.0,2.24,online,8F88,8F88-S1,3,8F88S1 P3,Não
9183,95,2025-05-27 08:37:57.333338,0/2/9,1,AC:F9:70:64:BE:5A,48575443A734319B,-22.67,2.26,online,8F88,8F88-S1,4,8F88S1 P4,Não
9182,95,2025-05-27 08:37:56.091538,0/2/9,0,0C:C6:CC:CD:95:3F,485754439D018B9B,-22.29,1.81,online,8f88s1,N/A,7,8f88s1 P7,Não
9181,95,2025-05-27 08:37:53.982740,0/2/8,4,B4:6E:08:B8:BA:EE,4857544315324E92,-25.37,2.32,online,A7F51,A7F51-S2,1,A7F51S2 P1,Não
9180,95,2025-05-27 08:37:52.743577,0/2/8,3,48:F8:DB:EA:B0:8D,4857544350620C9A,-22.84,2.23,online,A7F51,A7F51-S7,1,A7F51S7 P1,Não
9179,95,2025-05-27 08:37:51.510562,0/2/8,2,N/A,48575443F6D2D8AB,N/A,N/A,offline,A7F51,A7F51-S3,2,A7F51S3 P2,Não
9178,95,2025-05-27 08:37:51.276370,0/2/8,1,7C:C3:85:3E:A6:78,485754433EA6779E,-23.56,2.11,online,A7F51,A7F51-S3,1,A7F51S3 P1,Não
9177,95,2025-05-27 08:37:50.040499,0/2/8,0,50:5D:AC:BD:A1:47,4857544369BB379C,-21.8,2.04,online,A7F51,A7F51-S1,1,A7F51S1 P1,Não
9176,95,2025-05-27 08:37:47.760878,0/2/7,2,80:D4:A5:37:AF:7A,4857544337AF7990,-23.28,1.94,online,A7F69,A7F69-S3,3,A7F69S3 P3,Não
9175,95,2025-05-27 08:37:45.777143,0/2/6,6,88:66:39:C7:B3:27,48575443C7B32695,-26.02,2.28,online,7F19,7F19-S5,3,7F19S5 P3,Não
9174,95,2025-05-27 08:37:44.543711,0/2/6,5,0C:41:E9:41:84:C0,48575443D30EED9B,-23.37,2.07,online,7F19,7F19-S8,2,7F19S8 P2,Não
9173,95,2025-05-27 08:37:43.301345,0/2/6,4,N/A,48575443CDE3709B,N/A,N/A,offline,7F19,7F19-S4,1,7F19S4 P1,Não
9172,95,2025-05-27 08:37:43.074271,0/2/6,3,N/A,48575443E4EAA19D,N/A,N/A,offline,7F19,7F19-S5-A,3,7F19S5-A P3,Não
9171,95,2025-05-27 08:37:42.836240,0/2/6,2,A0:8C:F8:16:05:86,4857544316058593,-23.46,2.0,online,7f19s8,N/A,1,7f19s8 P1,Não
9170,95,2025-05-27 08:37:41.599639,0/2/6,1,BC:3F:8F:95:B4:D1,485754436F1CA39A,-23.1,2.08,online,A7F19,A7F19-S5-B,9,A7F19S5-B P9,Não
9169,95,2025-05-27 08:37:40.370573,0/2/6,0,A4:BE:2B:E3:3A:D2,48575443F016359C,-23.56,2.17,online,A7F19,A7F19-S5-A,1,A7F19S5-A P1,Não
9168,95,2025-05-27 08:37:38.112679,0/2/5,4,70:79:90:46:C7:2F,48575443D07BC16F,-22.59,1.93,online,7F64,7F64-S2,2,7F64S2 P2,Não
9167,95,2025-05-27 08:37:36.882936,0/2/5,3,AC:75:1D:1F:F1:9E,48575443776A759D,-24.56,2.02,online,A7F65,A7F65-S5,2,A7F65S5 P2,Não
9166,95,2025-05-27 08:37:34.436023,0/2/5,2,7C:C3:85:D0:41:B5,48575443C32D549A,-28.86,2.29,online,7F64,7F64-S1,7,7F64S1 P7,Não
9165,95,2025-05-27 08:37:32.898800,0/2/5,1,N/A,48575443CAD46B9E,N/A,N/A,offline,A7F64,A7F64-S1,2,A7F64S1 P2,Não
9164,95,2025-05-27 08:37:32.665107,0/2/5,0,N/A,48575443E08DB5A1,N/A,N/A,offline,7F64,7F64-S1,5,7F64S1 P5,Não
9163,95,2025-05-27 08:37:31.391121,0/2/4,1,FC:1B:D1:66:62:4E,485754437D8CEDA3,-23.46,2.23,online,A7F21,A7F21-S3,2,A7F21S3 P2,Não
9162,95,2025-05-27 08:37:29.074312,0/2/3,1,7C:C3:85:4C:16:41,4857544309F9499E,-26.38,2.11,online,8F82,8F82-S7,9,8F82S7 P9,Não
9161,95,2025-05-27 08:37:27.097939,0/2/2,7,04:9F:CA:EC:BC:EA,4857544315F3966E,-29.58,1.99,online,7F33,7F33-S3,5,7F33S3 P5,Não
9160,95,2025-05-27 08:37:25.864111,0/2/2,6,F0:63:F9:48:2F:1F,48575443CA598D9D,-22.84,2.17,online,A7F33,A7F33-S6,4,A7F33S6 P4,Não
9159,95,2025-05-27 08:37:24.627223,0/2/2,5,48:FD:8E:96:65:6B,4857544396656A83,-21.08,2.01,online,7F33,7F33-S4,N/A,7F33S4,Não
9158,95,2025-05-27 08:37:23.385357,0/2/2,4,N/A,485754439663B083,N/A,N/A,offline,7F33,7F33-S3,4,7F33S3 P4,Não
9157,95,2025-05-27 08:37:23.161444,0/2/2,3,N/A,48575443E074769B,N/A,N/A,offline,A7F33,A7F33-S3,3,A7F33S3 P3,Não
9156,95,2025-05-27 08:37:22.936197,0/2/2,2,N/A,485754433F8ADF9E,N/A,N/A,offline,A7F33,A7F33-S3,2,A7F33S3 P2,Não
9155,95,2025-05-27 08:37:22.710265,0/2/2,1,A4:C6:4F:5D:76:17,485754435D76168C,-26.38,2.04,online,A7F33,A7F33-S6,1,A7F33S6 P1,Não
9154,95,2025-05-27 08:37:20.134866,0/2/1,19,24:16:6D:49:F9:4D,48575443B4309E9E,-21.42,2.2,online,8F75S4 p2,N/A,N/A,8F75S4 p2,Não
9153,95,2025-05-27 08:37:18.893773,0/2/1,18,F0:63:F9:61:0A:69,48575443CCBDAB9D,-24.81,2.3,online,8F75,8F75-S2,8,8F75S2 P8,Não
9152,95,2025-05-27 08:37:17.648584,0/2/1,17,04:33:89:3B:39:94,48575443B739E49D,-27.69,2.33,online,8F75,8F75-S4,10,8F75S4 P10,Não
9151,95,2025-05-27 08:37:16.415971,0/2/1,16,38:BC:01:28:C6:EC,4857544328C6EB92,-20.86,1.96,online,8F75,8F75-S4,8,8F75S4 P8,Não
9150,95,2025-05-27 08:37:15.189273,0/2/1,15,N/A,48575443E08DF0A1,N/A,N/A,offline,A8F75,A8F75-S6,5,A8F75S6 P5,Não
9149,95,2025-05-27 08:37:14.963030,0/2/1,14,C8:1F:BE:3F:C9:E2,485754433FC9E180,-19.79,2.0,online,8F75,8F75-S8,2,8F75S8 P2,Não
9148,95,2025-05-27 08:37:13.734603,0/2/1,13,N/A,48575443CA59969D,N/A,N/A,offline,8F75P,N/A,16,8F75P P16,Não
9147,95,2025-05-27 08:37:13.503038,0/2/1,12,F0:2F:A7:C0:30:6B,48575443C0306A88,-26.77,1.95,online,A8F75,A8F75-S4,16,A8F75S4 P16,Não
9146,95,2025-05-27 08:37:12.266187,0/2/1,11,0C:C6:CC:7D:45:B8,4857544393FE3C9B,-19.87,2.07,online,8F75,8F75-S7,4,8F75S7 P4,Não
9145,95,2025-05-27 08:37:11.030335,0/2/1,10,N/A,48575443050D3A93,N/A,N/A,offline,8F75,8F75-S7,7,8F75S7 P7,Não
9144,95,2025-05-27 08:37:10.796290,0/2/1,9,28:DE:E5:0B:C0:B9,485754438CED4B4B,-23.37,2.25,online,8F75,8F75-S6,7,8F75S6  P7,Não
9143,95,2025-05-27 08:37:09.559482,0/2/1,8,FC:1B:D1:CC:3B:CA,48575443A2A12CA3,-24.43,2.32,online,A8F75,A8F75-S7,2,A8F75S7 P2,Não
9142,95,2025-05-27 08:37:08.309192,0/2/1,7,N/A,485754430A12C79E,N/A,N/A,offline,8F78,8F78-S2,4,8F78S2 P4,Não
9141,95,2025-05-27 08:37:08.083478,0/2/1,6,N/A,485754436DF8DE88,N/A,N/A,offline,A8F75,A8F75-S8,4,A8F75S8 P4,Não
9140,95,2025-05-27 08:37:07.857470,0/2/1,5,F4:E5:F2:D0:0E:7A,48575443E04296A1,-21.87,2.26,online,8F78,8F78-S4,1,8F78S4 P1,Não
9139,95,2025-05-27 08:37:06.620034,0/2/1,4,7C:C3:85:57:3F:4C,48575443573F4B9E,-19.87,2.17,online,A8F75,A8F75-S6,3,A8F75S6 P3,Não
9138,95,2025-05-27 08:37:05.387339,0/2/1,3,28:68:D2:4C:1D:D1,48575443FFAB76A6,-24.56,2.23,online,A8F75,A8F75-S6,2,A8F75S6 P2,Não
9137,95,2025-05-27 08:37:04.155028,0/2/1,2,C8:8D:83:53:6D:EE,48575443536DED9A,-26.77,1.99,online,8F75,8F75-S6,13,8F75S6 P13,Não
9136,95,2025-05-27 08:37:02.920829,0/2/1,1,A0:8C:F8:4C:5E:0F,485754434C5E0E93,-20.22,2.38,online,8F75,8F75-S2,1,8F75S2 P1,Não
9135,95,2025-05-27 08:37:01.687452,0/2/1,0,48:7B:6B:9D:60:B4,48575443C98BAC3D,-23.66,2.21,online,A8F75,A8F75-S7,6,A8F75S7 P6,Não
9134,95,2025-05-27 08:36:59.053892,0/2/0,2,N/A,48575443F31CA99C,N/A,N/A,offline,8F77,8F77-S7,7,8F77S7 P7,Não
9133,95,2025-05-27 08:36:58.583728,0/2/0,1,CC:BB:FE:73:DD:25,48575443E567E49D,-21.02,2.35,online,8F77,8F77-S6,2,8F77S6 P2,Não
9132,95,2025-05-27 08:36:57.283376,0/2/0,0,AC:B3:B5:07:41:9B,48575443A878379E,-20.81,2.31,online,A8F77,A8F77-S6,1,A8F77S6 P1,Não
9131,95,2025-05-27 08:36:55.024206,0/1/15,8,N/A,48575443CFFA4B9B,N/A,N/A,offline,8F86,8F86-S7,3,8F86S7 P3,Não
9130,95,2025-05-27 08:36:54.798639,0/1/15,6,N/A,485754431A0B1D3C,N/A,N/A,offline,8F86,8F86-S7,4,8F86S7 P4,Não
9129,95,2025-05-27 08:36:54.572184,0/1/15,4,28:68:D2:4C:1D:5A,48575443FFAB6FA6,-18.24,2.3,online,A8F86,A8F86-S6,3,A8F86S6 P3,Não
9128,95,2025-05-27 08:36:53.342600,0/1/15,2,28:68:D2:4C:17:2D,48575443FFAB12A6,-21.25,2.32,online,A8F86,A8F86-S6,2,A8F86S6 P2,Não
9127,95,2025-05-27 08:36:52.111016,0/1/15,1,70:C7:F2:10:3A:D0,4857544305B3A693,-21.48,2.27,online,A8F86,A8F86-S5,2,A8F86S5 P2,Não
9126,95,2025-05-27 08:36:50.879157,0/1/15,0,58:60:5F:3B:6E:1B,485754434EEAD69A,-17.62,2.11,online,A8F86,A8F86-S5,1,A8F86S5 P1,Não
9125,95,2025-05-27 08:36:48.620345,0/1/14,22,40:EE:DD:A2:2D:AE,485754438C64462B,-18.12,2.17,online,8f83s6,N/A,1,8f83s6 P1,Não
9124,95,2025-05-27 08:36:47.369836,0/1/14,21,A0:8C:F8:B6:C6:29,48575443B6C62893,-17.52,1.93,online,8F83,8F83-S2,14,8F83S2 P14,Não
9123,95,2025-05-27 08:36:46.119017,0/1/14,20,N/A,48575443F6D56CAB,N/A,N/A,offline,8F83,8F83-S6,1,8F83S6 P1,Não
9122,95,2025-05-27 08:36:45.885839,0/1/14,19,50:1D:93:69:1B:61,4857544376A4169C,-17.74,1.94,online,8F83,8F83-S2,13,8F83S2 P13,Não
9121,95,2025-05-27 08:36:44.629008,0/1/14,18,48:D5:39:AA:3C:36,48575443AA3C3582,-18.47,1.89,online,A8F83,A8F83-S5,2,A8F83S5 P2,Não
9120,95,2025-05-27 08:36:43.354569,0/1/14,17,A8:F5:AC:36:65:36,48575443B10F0F9E,-22.67,2.3,online,A8F83,A8F83-S5,6,A8F83S5 P6,Não
9119,95,2025-05-27 08:36:42.084165,0/1/14,16,N/A,485754434E371B9A,N/A,N/A,offline,A8F83,A8F83-S1,10,A8F83S1 P10,Não
9118,95,2025-05-27 08:36:41.848144,0/1/14,15,N/A,48575443EB10569D,N/A,N/A,offline,8F83,8F83-S1,9,8F83S1 P9,Não
9117,95,2025-05-27 08:36:41.615071,0/1/14,14,N/A,48575443761AADA3,N/A,N/A,offline,A8F83,A8F83-S2,7,A8F83S2 P7,Não
9116,95,2025-05-27 08:36:41.385935,0/1/14,13,N/A,485754437087599C,N/A,N/A,offline,MIRIAN NASCIMENTO LIM,N/A,N/A,MIRIAN NASCIMENTO LIM,Não
9115,95,2025-05-27 08:36:41.154109,0/1/14,12,C8:1F:BE:B3:79:D7,48575443B379D680,-16.88,2.36,online,A8F83,A8F83-S2,5,A8F83S2 P5,Não
9114,95,2025-05-27 08:36:39.913777,0/1/14,11,N/A,48575443FFAB2EA6,N/A,N/A,offline,A8F83,A8F83-S8,7,A8F83S8 P7,Não
9113,95,2025-05-27 08:36:39.616246,0/1/14,10,7C:C3:85:AD:B6:72,48575443ADB6719E,-17.74,1.82,online,A8F83,A8F83-S2,3,A8F83S2 P3,Não
9112,95,2025-05-27 08:36:38.367161,0/1/14,9,N/A,485754430B84F19C,N/A,N/A,offline,A8F83,A8F83-S2,11,A8F83S2 P11,Não
9111,95,2025-05-27 08:36:38.137760,0/1/14,8,N/A,485754434C141C9F,N/A,N/A,offline,A8F83,A8F83-S6,3,A8F83S6 P3,Não
9110,95,2025-05-27 08:36:37.885029,0/1/14,7,24:A5:2C:5C:A8:B2,485754432E8A8130,-19.13,2.2,online,8F83,8F83-S2,10,8F83S2 P10,Não
9109,95,2025-05-27 08:36:36.618022,0/1/14,6,9C:74:6F:98:5F:D1,48575443413265AC,-17.28,2.16,online,A8F83,A8F83-S1,7,A8F83S1 P7,Não
9108,95,2025-05-27 08:36:35.374321,0/1/14,5,N/A,485754438D192E3A,N/A,N/A,offline,8F83,8F83-S1,15,8F83S1 P15,Não
9107,95,2025-05-27 08:36:35.144098,0/1/14,4,AC:75:1D:89:64:B8,485754437E125A9D,-26.19,1.86,online,A8F83,A8F83-S5,1,A8F83S5 P1,Não
9106,95,2025-05-27 08:36:33.878037,0/1/14,3,7C:C3:85:43:BE:9F,4857544343BE9E9E,-18.79,1.9,online,A8F83,A8F83-S1,2,A8F83S1 P2,Não
9105,95,2025-05-27 08:36:32.627099,0/1/14,2,N/A,485754434B54C49E,N/A,N/A,offline,A8F83,A8F83-S2,2,A8F83S2 P2,Não
9104,95,2025-05-27 08:36:32.391605,0/1/14,1,N/A,485754432A9D099D,N/A,N/A,offline,8F83,8F83-S1,6,8F83S1 P6,Não
9103,95,2025-05-27 08:36:32.139651,0/1/14,0,AC:B3:B5:4A:40:C2,48575443057F9893,-17.67,2.3,online,A8F83,A8F83-S4,2,A8F83S4 P2,Não
9102,95,2025-05-27 08:36:29.853420,0/1/13,9,FC:1B:D1:CC:F9:3F,48575443A2AC51A3,-19.62,2.32,online,A8F72,A8F72-S2,5,A8F72S2 P5,Não
9101,95,2025-05-27 08:36:28.612889,0/1/13,7,FC:1B:D1:66:53:C3,485754437D8C12A3,-18.63,2.1,online,8F72,8F72-S2,8,8F72S2 P8,Não
9100,95,2025-05-27 08:36:27.075527,0/1/13,6,48:F8:DB:EC:1D:0E,485754438690369B,-19.35,2.34,online,A8F72,A8F72-S8,2,A8F72S8 P2,Não
9099,95,2025-05-27 08:36:25.777830,0/1/13,5,CC:BB:FE:8D:20:DF,48575443E787609D,-21.67,2.34,online,A8F72,A8F72-S5,3,A8F72S5 P3,Não
9098,95,2025-05-27 08:36:23.974448,0/1/13,3,48:F8:DB:A1:F0:EC,48575443AD87379A,-22.22,2.35,online,8F72,8F72-S1,1,8F72S1 P1,Não
9097,95,2025-05-27 08:36:22.699130,0/1/13,2,C8:8D:83:C6:33:E2,48575443C633E184,-17.72,2.19,online,A8F72,A8F72-S2,7,A8F72S2 P7,Não
9096,95,2025-05-27 08:36:21.429284,0/1/13,0,N/A,48575443761A3FA3,N/A,N/A,offline,8F72,8F72-S2,6,8F72S2 P6,Não
9095,95,2025-05-27 08:36:20.083736,0/1/12,4,CC:BB:FE:A9:9A:1A,48575443EACB019D,-20.17,2.34,online,7F65,7F65-S8,6,7F65S8 P6,Não
9094,95,2025-05-27 08:36:18.819566,0/1/12,3,50:1D:93:C1:FD:DF,485754437F31C99C,-21.19,2.11,online,A7F65,A7F65-S8,5,A7F65S8 P5,Não
9093,95,2025-05-27 08:36:17.556130,0/1/12,2,A0:F4:79:D4:01:DB,48575443BB737796,-20.65,2.18,online,7F65,7F65-S8,4,7F65S8 P4,Não
9092,95,2025-05-27 08:36:16.265116,0/1/12,1,58:60:5F:DD:19:A5,48575443A84E799D,-20.91,2.33,online,A7F65,A7F65-S5,1,A7F65S5 P1,Não
9091,95,2025-05-27 08:36:14.999689,0/1/12,0,50:1D:93:56:92:39,48575443756DD39C,-19.2,2.09,online,7f65s5,N/A,4,7f65s5 P4,Não
9090,95,2025-05-27 08:36:12.703938,0/1/11,1,80:D4:A5:61:93:88,4857544397AF5F5D,-23.56,2.06,online,A7F18,A7F18-S2,3,A7F18S2 P3,Não
9089,95,2025-05-27 08:36:11.450815,0/1/11,0,N/A,485754439491B2AC,N/A,N/A,offline,A7F18,A7F18-S5,2,A7F18S5 P2,Não
6532,95,2025-05-26 15:29:16.279331,0/0/10,2,N/A,48575443E08D45A1,N/A,N/A,offline,N/A,N/A,N/A,A7F110S1 P2,Não
4824,95,2025-05-07 14:44:34.946632,0/2/11,2,CC:BB:FE:EC:2F:43,48575443ECDCE89D,-26.02,2.32,online,N/A,N/A,N/A,8F710S7 P1,Não
4622,95,2025-05-06 16:44:36.134600,0/1/14,17,50:1D:93:9F:4E:89,485754437C95DB9C,-21.74,2.42,online,N/A,N/A,N/A,8F83S5 P6,Não
